Date,Open,High,Low,Close,Adj Close,Volume
2020-06-29,58.049999,58.400002,55.680000,57.209999,57.209999,6649500
2020-06-30,56.240002,59.110001,56.180000,57.770000,57.770000,6536600
2020-07-01,57.540001,61.000000,56.919998,60.250000,60.250000,8335000
2020-07-02,60.849998,61.389999,58.910000,59.160000,59.160000,5475500
2020-07-06,59.250000,62.340000,59.240002,60.480000,60.480000,5926700
2020-07-07,61.000000,62.200001,59.700001,60.820000,60.820000,6873800
2020-07-08,61.040001,63.250000,61.040001,62.520000,62.520000,6058400
2020-07-09,63.881001,65.720001,63.560001,64.489998,64.489998,7527100
2020-07-10,64.820000,68.779999,63.799999,68.470001,68.470001,9163700
2020-07-13,69.250000,69.727997,61.009998,61.580002,61.580002,13147300
2020-07-14,62.580002,65.080002,60.099998,62.950001,62.950001,9576400
2020-07-15,61.430000,63.720001,60.869999,63.130001,63.130001,5347400
2020-07-16,62.209999,62.889999,60.650002,61.290001,61.290001,5613700
2020-07-17,61.549999,61.880001,58.230000,58.529999,58.529999,9961500
2020-07-20,59.721001,64.995003,59.580002,64.709999,64.709999,10351400
2020-07-21,64.849998,65.309998,61.900002,62.880001,62.880001,6249600
2020-07-22,62.900002,64.410004,62.881001,64.139999,64.139999,4367400
2020-07-23,64.309998,65.279999,60.889999,62.310001,62.310001,4732600
2020-07-24,61.560001,62.337002,59.680000,61.820000,61.820000,4048700
2020-07-27,62.580002,63.910000,61.750000,63.680000,63.680000,4106800
2020-07-28,64.300003,66.870003,63.930000,64.110001,64.110001,5710000
2020-07-29,64.720001,66.900002,64.599998,66.650002,66.650002,4395300
2020-07-30,66.169998,66.650002,62.720001,65.279999,65.279999,5413000
2020-07-31,66.690002,68.940002,65.599998,68.220001,68.220001,7266500
2020-08-03,69.599998,73.209999,69.099998,72.680000,72.680000,7897300
2020-08-04,70.949997,71.500000,69.012001,70.010002,70.010002,6039900
2020-08-05,69.730003,71.739998,69.669998,71.209999,71.209999,4990200
2020-08-06,71.730003,72.500000,69.680000,69.720001,69.720001,4523300
2020-08-07,69.989998,70.680000,66.370003,68.300003,68.300003,4748000
2020-08-10,68.480003,69.570000,65.150002,67.120003,67.120003,3933000
2020-08-11,65.690002,67.199997,64.150002,64.959999,64.959999,4140600
2020-08-12,65.209999,65.730003,63.759998,64.360001,64.360001,3765800
2020-08-13,63.000000,66.349998,62.500000,65.709999,65.709999,9862700
2020-08-14,66.639999,67.750000,64.080002,64.339996,64.339996,4565300
2020-08-17,64.879997,65.449997,63.230000,65.260002,65.260002,3850300
2020-08-18,65.849998,70.779999,65.559998,69.820000,69.820000,7931600
2020-08-19,69.320000,69.760002,67.459999,67.589996,67.589996,4081900
2020-08-20,67.589996,69.089996,67.099998,68.720001,68.720001,3208200
2020-08-21,68.709999,70.949997,68.559998,69.349998,69.349998,4077900
2020-08-24,69.949997,70.250000,66.209999,66.870003,66.870003,4483700
2020-08-25,66.470001,67.459999,65.290001,66.449997,66.449997,4291700
2020-08-26,66.970001,68.612999,66.735001,67.300003,67.300003,4663600
2020-08-27,72.400002,72.412003,68.059998,70.300003,70.300003,12952800
2020-08-28,72.410004,77.455002,72.250000,75.959999,75.959999,15402900
2020-08-31,76.000000,77.800003,75.410004,76.669998,76.669998,15742500
2020-09-01,78.389999,84.629997,78.000000,83.669998,83.669998,13193200
2020-09-02,91.800003,92.500000,84.250000,91.059998,91.059998,26695500
2020-09-03,87.800003,87.900002,80.510002,82.279999,82.279999,14010200
2020-09-04,81.550003,84.972000,72.110001,80.629997,80.629997,16784900
2020-09-08,79.379997,91.839996,79.290001,85.599998,85.599998,32732800
2020-09-09,90.160004,92.080002,86.220001,91.169998,91.169998,30086900
2020-09-10,93.550003,98.610001,86.379997,87.750000,87.750000,55832600
2020-09-11,98.107002,98.107002,83.580002,84.040001,84.040001,87398100
2020-09-14,81.720001,83.500000,78.830002,82.010002,82.010002,52982500
2020-09-15,83.500000,88.500000,82.500000,85.449997,85.449997,67929300
2020-09-16,83.769997,86.349998,82.199997,82.589996,82.589996,25174500
2020-09-17,79.690002,85.699997,79.019997,85.199997,85.199997,30607900
2020-09-18,85.250000,90.010002,83.279999,89.699997,89.699997,44309600
2020-09-21,89.400002,96.500000,87.779999,94.800003,94.800003,51263700
2020-09-22,90.330002,94.650002,88.430000,94.389999,94.389999,43455600
2020-09-23,95.809998,100.440002,93.910004,95.230003,95.230003,55375400
2020-09-24,93.900002,95.250000,88.000000,88.559998,88.559998,34327800
2020-09-25,90.757004,98.480003,90.500000,97.730003,97.730003,45866000
2020-09-28,97.269997,99.400002,94.419998,96.910004,96.910004,34557700
2020-09-29,96.839996,102.830002,96.269997,100.470001,100.470001,41245200
2020-09-30,99.989998,101.879997,98.095001,99.239998,99.239998,19003400
2020-10-01,99.830002,105.739998,99.305000,105.199997,105.199997,26735500
2020-10-02,105.000000,110.250000,104.089996,107.510002,107.510002,29786600
2020-10-05,107.669998,110.849998,106.110001,110.739998,110.739998,16139400
2020-10-06,110.779999,113.870003,109.379997,111.309998,111.309998,19411300
2020-10-07,113.480003,118.440002,113.010002,116.959999,116.959999,22040000
2020-10-08,118.919998,119.889999,113.699997,115.000000,115.000000,15353600
2020-10-09,115.709999,123.580002,114.779999,123.019997,123.019997,17601900
2020-10-12,125.095001,129.410004,122.239998,127.300003,127.300003,20531400
2020-10-13,127.000000,131.919998,124.309998,130.970001,130.970001,17317700
2020-10-14,132.110001,135.309998,128.259995,131.440002,131.440002,27235700
2020-10-15,127.820000,137.240005,126.550003,136.429993,136.429993,26759200
2020-10-16,137.600006,139.750000,128.669998,131.330002,131.330002,40455800
2020-10-19,130.940002,134.570007,126.949997,133.009995,133.009995,24250300
2020-10-20,133.750000,134.550003,130.330002,131.929993,131.929993,12668300
2020-10-21,132.789993,136.949997,124.279999,124.300003,124.300003,19003700
2020-10-22,119.750000,126.589996,118.610001,120.800003,120.800003,24320500
2020-10-23,121.099998,123.650002,117.580002,122.529999,122.529999,11544100
2020-10-26,123.019997,125.650002,116.098000,118.099998,118.099998,11917900
2020-10-27,120.360001,122.533997,118.309998,121.150002,121.150002,8627000
2020-10-28,122.110001,124.335999,119.559998,122.120003,122.120003,9233800
2020-10-29,124.300003,124.900002,114.239998,115.910004,115.910004,11407600
2020-10-30,114.099998,116.209999,109.010002,110.209999,110.209999,10997000
2020-11-02,112.355003,116.320000,110.917999,113.440002,113.440002,8774200
2020-11-03,113.510002,114.050003,110.129997,111.699997,111.699997,9413600
2020-11-04,113.989998,118.930000,112.959999,118.599998,118.599998,8066200
2020-11-05,122.934998,126.910004,117.820000,126.629997,126.629997,16320200
2020-11-06,123.000000,132.789993,122.489998,125.459999,125.459999,24201800
2020-11-09,106.690002,108.480003,94.120003,100.010002,100.010002,42202900
2020-11-10,103.099998,108.650002,92.029999,105.209999,105.209999,39736600
2020-11-11,103.000000,107.349998,99.830002,106.209999,106.209999,27922300
2020-11-12,107.110001,112.000000,106.449997,108.720001,108.720001,17005100
2020-11-13,109.029999,109.690002,99.500000,100.790001,100.790001,16121200
2020-11-16,97.300003,102.059998,95.860001,101.900002,101.900002,16488700
2020-11-17,102.330002,102.779999,99.629997,102.489998,102.489998,10050000
2020-11-18,101.489998,105.559998,100.260002,104.489998,104.489998,11144400
2020-11-19,104.099998,106.419998,102.779999,105.260002,105.260002,9678900
2020-11-20,106.000000,112.809998,104.199997,110.900002,110.900002,17323900
2020-11-23,110.430000,113.940002,106.070000,112.050003,112.050003,12179800
2020-11-24,109.459999,110.070000,104.150002,105.419998,105.419998,11628100
2020-11-25,106.290001,108.250000,105.559998,106.940002,106.940002,8166100
2020-11-27,107.330002,109.900002,105.290001,108.980003,108.980003,5602100
2020-11-30,110.029999,116.519997,105.690002,116.349998,116.349998,13468600
2020-12-01,113.730003,115.660004,110.300003,112.029999,112.029999,10162300
2020-12-02,110.830002,117.750000,110.199997,113.180000,113.180000,11614800
2020-12-03,112.919998,116.250000,112.730003,116.199997,116.199997,6989700
2020-12-04,115.250000,115.699997,111.929001,114.449997,114.449997,7346800
2020-12-07,114.070000,117.144997,113.120003,116.629997,116.629997,6044200
2020-12-08,115.919998,118.550003,113.060997,118.250000,118.250000,9196200
2020-12-09,117.650002,120.311996,110.105003,110.790001,110.790001,12106700
2020-12-10,109.529999,119.129997,108.180000,117.989998,117.989998,9688400
2020-12-11,117.989998,119.440002,114.589996,117.099998,117.099998,6493900
2020-12-14,118.010002,124.860001,117.750000,121.910004,121.910004,14734200
2020-12-15,122.019997,127.809998,119.779999,127.779999,127.779999,9907000
2020-12-16,128.699997,134.220001,128.509995,134.000000,134.000000,14646700
2020-12-17,133.970001,137.669998,133.429993,136.800003,136.800003,10599800
2020-12-18,137.880005,142.000000,135.600006,139.839996,139.839996,32497800
2020-12-21,141.794998,144.880005,137.770004,144.389999,144.389999,14272900
2020-12-22,159.199997,166.229996,155.401001,161.210007,161.210007,40072800
2020-12-23,160.600006,163.584000,154.250000,162.759995,162.759995,12869000
2020-12-24,161.899994,167.369995,161.300003,162.720001,162.720001,6830900
2020-12-28,164.000000,164.399994,151.669998,152.179993,152.179993,10719000
2020-12-29,150.000000,154.110001,146.369995,150.100006,150.100006,9340600
2020-12-30,150.770004,155.199997,148.330002,154.960007,154.960007,6802400
2020-12-31,155.009995,155.220001,150.619995,151.720001,151.720001,5449200
2021-01-04,152.509995,152.779999,143.089996,145.960007,145.960007,7911600
2021-01-05,145.740005,149.779999,144.470001,148.529999,148.529999,4883000
2021-01-06,144.360001,144.970001,140.738007,143.759995,143.759995,7748300
2021-01-07,145.651001,154.470001,145.210007,154.000000,154.000000,6583600
2021-01-08,155.820007,159.029999,152.270004,158.880005,158.880005,6248400
2021-01-11,156.770996,159.119995,152.009995,152.339996,152.339996,4624000
2021-01-12,152.582001,157.360001,147.755005,156.039993,156.039993,6313700
2021-01-13,156.503006,169.000000,156.503006,167.419998,167.419998,10618900
2021-01-14,166.100006,171.089996,163.960007,165.250000,165.250000,7498500
2021-01-15,165.820007,166.080002,157.237000,157.809998,157.809998,5833600
2021-01-19,152.550003,152.938004,144.899994,150.139999,150.139999,10387700
2021-01-20,153.800003,156.729996,152.000000,155.789993,155.789993,5413700
2021-01-21,155.779999,159.699997,153.139999,158.130005,158.130005,4351400
2021-01-22,157.669998,160.410004,155.940002,159.750000,159.750000,3226100
2021-01-25,160.850006,166.570007,156.699997,157.139999,157.139999,6611700
2021-01-26,156.500000,158.669998,147.490005,147.789993,147.789993,6664700
2021-01-27,146.460007,150.639999,139.020996,144.960007,144.960007,7359200
2021-01-28,145.130005,150.460007,143.419998,145.830002,145.830002,6281500
2021-01-29,144.970001,149.210007,142.369995,146.130005,146.130005,4580800
2021-02-01,147.699997,150.300003,144.550003,146.789993,146.789993,5087500
2021-02-02,148.639999,150.968994,145.005997,147.729996,147.729996,5315400
2021-02-03,149.509995,150.774994,145.589996,147.169998,147.169998,4095000
2021-02-04,148.570007,157.830002,148.009995,157.529999,157.529999,11604100
2021-02-05,149.000000,151.789993,142.699997,148.300003,148.300003,23157400
2021-02-08,148.837997,149.460007,143.330002,144.990005,144.990005,11373300
2021-02-09,147.009995,149.919998,145.100006,147.759995,147.759995,7611900
2021-02-10,148.750000,150.500000,143.453995,145.039993,145.039993,5936900
2021-02-11,146.660004,148.039993,144.029999,146.479996,146.479996,4286500
2021-02-12,145.949997,154.830002,144.880005,154.669998,154.669998,7844200
2021-02-16,155.500000,155.520004,145.718994,145.880005,145.880005,6758500
2021-02-17,145.169998,145.600006,135.029999,139.229996,139.229996,10626000
2021-02-18,136.130005,140.660995,135.199997,138.449997,138.449997,5947600
2021-02-19,139.660004,141.669998,137.850006,139.710007,139.710007,4229600
2021-02-22,137.320007,138.610001,125.080002,125.750000,125.750000,9730200
2021-02-23,122.230003,126.949997,111.940002,126.889999,126.889999,11066000
2021-02-24,123.000000,127.107002,118.849998,122.720001,122.720001,7718800
2021-02-25,121.139999,124.559998,113.839996,115.209999,115.209999,7624700
2021-02-26,118.209999,121.779999,114.610001,120.470001,120.470001,8635500
2021-03-01,122.477997,124.400002,118.769997,123.809998,123.809998,5943500
2021-03-02,125.000000,126.739998,117.629997,117.970001,117.970001,5277800
2021-03-03,117.904999,118.000000,107.800003,108.080002,108.080002,10930900
2021-03-04,107.739998,110.970001,97.194000,104.750000,104.750000,13875400
2021-03-05,105.150002,107.739998,94.000000,105.129997,105.129997,14661500
2021-03-08,108.690002,115.389999,100.419998,101.349998,101.349998,13486300
2021-03-09,108.180000,116.459999,106.290001,116.019997,116.019997,11068400
2021-03-10,117.989998,119.120003,110.879997,111.320000,111.320000,8770600
2021-03-11,115.400002,118.199997,114.010002,117.650002,117.650002,8180600
2021-03-12,113.489998,115.199997,109.250000,111.550003,111.550003,8118600
2021-03-15,111.669998,112.750000,107.349998,112.739998,112.739998,5327800
2021-03-16,113.610001,113.980003,106.199997,107.959999,107.959999,5673600
2021-03-17,105.525002,109.389999,102.260002,107.790001,107.790001,9713000
2021-03-18,105.004997,107.480003,101.669998,102.739998,102.739998,7895900
2021-03-19,103.150002,108.930000,102.029999,108.309998,108.309998,11222200
2021-03-22,108.970001,110.730003,106.650002,109.540001,109.540001,6913600
2021-03-23,111.000000,116.290001,109.510002,113.349998,113.349998,9079500
2021-03-24,112.480003,112.889999,101.120003,101.790001,101.790001,10340000
2021-03-25,99.669998,104.470001,98.730003,103.230003,103.230003,8356500
2021-03-26,104.110001,106.559998,102.400002,106.419998,106.419998,6479700
2021-03-29,106.000000,108.449997,103.900002,105.019997,105.019997,5163000
2021-03-30,103.809998,107.480003,101.810997,107.169998,107.169998,4201200
2021-03-31,109.000000,114.500000,108.250000,112.440002,112.440002,6933700
2021-04-01,114.989998,118.959999,111.669998,112.089996,112.089996,6986400
2021-04-05,112.879997,112.980003,107.730003,109.089996,109.089996,6348000
2021-04-06,109.239998,117.450996,108.279999,115.379997,115.379997,7403200
2021-04-07,114.300003,116.199997,111.620003,115.199997,115.199997,6066900
2021-04-08,117.500000,124.500000,116.629997,123.620003,123.620003,14751500
2021-04-09,122.491997,122.699997,118.410004,118.599998,118.599998,6751100
2021-04-12,118.059998,119.425003,115.264999,118.970001,118.970001,5596300
2021-04-13,121.489998,124.800003,120.589996,122.360001,122.360001,6644700
2021-04-14,122.664001,122.910004,117.389999,117.800003,117.800003,5802600
2021-04-15,120.000000,121.794998,118.199997,119.900002,119.900002,4704700
2021-04-16,119.349998,119.480003,115.760002,116.209999,116.209999,4759900
2021-04-19,108.620003,112.910004,104.580002,107.750000,107.750000,22451300
2021-04-20,108.110001,109.139999,103.919998,106.500000,106.500000,8472800
2021-04-21,103.290001,104.250000,99.120003,99.930000,99.930000,16621100
2021-04-22,101.156998,105.080002,100.033997,101.489998,101.489998,14597500
2021-04-23,102.379997,103.589996,99.739998,101.070000,101.070000,10151900
2021-04-26,102.660004,103.274002,100.411003,103.269997,103.269997,8022700
2021-04-27,103.989998,104.389999,101.360001,102.339996,102.339996,5712600
2021-04-28,101.709999,104.389999,100.269997,103.220001,103.220001,6288800
2021-04-29,103.199997,103.436996,96.540001,98.900002,98.900002,13344300
2021-04-30,97.650002,101.400002,97.250000,98.349998,98.349998,8758900
2021-05-03,98.258003,99.820000,95.309998,95.839996,95.839996,7059000
2021-05-04,95.000000,97.269997,92.720001,96.699997,96.699997,9224500
2021-05-05,97.750000,98.800003,81.410004,82.620003,82.620003,84914500
2021-05-06,80.503998,85.379997,80.480003,83.779999,83.779999,46079400
2021-05-07,89.550003,92.019997,82.910004,83.809998,83.809998,62071700
2021-05-10,82.589996,88.269997,81.059998,87.489998,87.489998,38641900
2021-05-11,84.139999,91.379997,83.629997,91.010002,91.010002,25425900
2021-05-12,88.500000,92.589996,86.510002,89.349998,89.349998,28848500
2021-05-13,90.690002,95.550003,90.528000,95.290001,95.290001,28794600
2021-05-14,95.641998,97.800003,92.900002,96.580002,96.580002,18651000
